topic,term,beta
10,holes,2.9857422548667367e-223
1,atieno,7.076200324285175e-16
2,atieno,2.66502327726504e-77
3,atieno,7.976102583983874e-44
4,atieno,4.766134343147844e-20
5,atieno,1.3076155128483483e-75
6,atieno,1.8065709631065468e-40
7,atieno,2.574335059731371e-29
8,atieno,1.9075345740011203e-4
9,atieno,5.149842639280004e-262
10,atieno,9.84865643453139e-275
1,dish,9.944852220563584e-19
2,dish,3.462095585939256e-56
3,dish,3.7158196999047547e-5
4,dish,8.46967345318635e-23
5,dish,1.7693358060773116e-4
6,dish,2.286107721573311e-4
7,dish,6.54488197366821e-167
8,dish,2.0043665807857627e-20
9,dish,2.440022874837958e-4
10,dish,8.58067588137529e-41
1,favorite,5.805269873659583e-13
2,favorite,5.860729099078288e-53
3,favorite,1.8353720723500088e-13
4,favorite,3.774964094450437e-14
5,favorite,1.7739818153366427e-4
6,favorite,7.830998257916127e-4
7,favorite,1.2381995407191524e-41
8,favorite,1.1063880511375005e-4
9,favorite,7.080390473791245e-11
10,favorite,1.5309794526763333e-4
1,fried,7.405465407311207e-29
2,fried,5.527660457373997e-61
3,fried,0.0030606513591004674
4,fried,1.4670209517939036e-16
5,fried,1.1108436542331466e-17
6,fried,0.0012649987664545607
7,fried,2.7116385098133997e-37
8,fried,1.3309867723539396e-4
9,fried,1.3278536562115554e-12
10,fried,1.5342018092064972e-61
1,fry,2.093000853102315e-37
2,fry,1.0739752233724068e-71
3,fry,2.8231685889549637e-267
4,fry,6.727127836228757e-12
5,fry,6.083433795735682e-26
6,fry,4.649553989607848e-5
7,fry,1.5567024158710457e-45
8,fry,1.7993791897844833e-5
9,fry,5.2651553788378235e-55
10,fry,2.684835373970427e-246
1,initially,1.7488070327954623e-8
2,initially,2.0474161446752387e-53
3,initially,6.946010861306385e-32
4,initially,2.3196851696746096e-10
5,initially,1.919005947555375e-4
6,initially,3.0273485168299196e-4
7,initially,2.447894946664802e-16
8,initially,2.609561660195192e-4
9,initially,2.905687098704101e-4
10,initially,2.6221190517760197e-4
1,jiko,4.2320985284251877e-20
2,jiko,2.2668381290896447e-71
3,jiko,1.1400566379601955e-79
4,jiko,1.8716967153004462e-14
5,jiko,1.6648603218869514e-53
6,jiko,2.7502739266843833e-39
7,jiko,9.682005350475734e-18
8,jiko,8.031724521684279e-5
9,jiko,9.351374757919101e-278
10,jiko,4.169679891895635e-281
1,pan,6.5879268807496865e-25
2,pan,7.520582134548994e-75
3,pan,8.369998795047801e-116
4,pan,6.539036420894235e-28
5,pan,3.683425238519788e-5
6,pan,4.8386612035844895e-34
7,pan,3.1852870535824616e-25
8,pan,8.941434115168165e-5
9,pan,3.6779974268317276e-280
10,pan,1.136120443001806e-57
1,wangari,2.327436750582256e-22
2,wangari,4.353847531107699e-56
3,wangari,1.0574714763108328e-42
4,wangari,2.5622216736411297e-28
5,wangari,2.9011057351906972e-276
6,wangari,6.525389288933756e-56
7,wangari,1.2736348343459668e-4
8,wangari,1.3795853128071713e-4
9,wangari,9.368478875449604e-59
10,wangari,2.5535772028434837e-270
1,automobile,1.3633507725245558e-21
2,automobile,1.475987371278108e-268
3,automobile,7.075181674408703e-33
4,automobile,5.511001142142458e-36
5,automobile,6.332533350783299e-34
6,automobile,1.2195199569599913e-235
7,automobile,4.12685325263761e-5
8,automobile,3.8942945499615704e-35
9,automobile,8.159694852561115e-5
10,automobile,8.249204934865192e-5
1,kirinyaga,6.948078020023716e-11
2,kirinyaga,1.422662172852813e-207
3,kirinyaga,1.172454858651685e-277
4,kirinyaga,5.1739739043622493e-39
5,kirinyaga,4.228234639575159e-278
6,kirinyaga,8.41786104171714e-49
7,kirinyaga,4.263161157945106e-5
8,kirinyaga,9.04481680344494e-6
9,kirinyaga,9.519334377910357e-39
10,kirinyaga,1.7533702998187669e-273
1,ndigai,1.3864553151900118e-251
2,ndigai,4.081802928143262e-278
3,ndigai,1.8605937508174944e-283
4,ndigai,6.0084704584246656e-30
5,ndigai,6.289563846747948e-285
6,ndigai,1.4099770243736476e-268
7,ndigai,6.87808875439604e-5
8,ndigai,1.7863412675633003e-33
9,ndigai,2.650021373759986e-289
10,ndigai,6.6815431204622166e-276
1,packages,4.2981304618654816e-8
2,packages,2.5290686745221387e-52
3,packages,5.334735248334089e-34
4,packages,2.4419552224407364e-15
5,packages,3.518271134732922e-5
6,packages,1.0527263628194969e-4
7,packages,1.3754544942300837e-5
8,packages,5.501091466294165e-53
9,packages,2.2906893765357578e-23
10,packages,6.791756008455425e-64
1,focuses,1.8807438054920777e-17
2,focuses,3.422262997454762e-27
3,focuses,6.731369790148525e-221
4,focuses,1.2313278133524318e-248
5,focuses,1.4898203524598105e-4
6,focuses,6.469895905492334e-5
7,focuses,1.4017308262584241e-5
8,focuses,2.4729611274502577e-35
9,focuses,1.9581852675201694e-5
10,focuses,2.4145121659999804e-38
1,resale,7.568597926592948e-18
2,resale,5.8775635258549906e-46
3,resale,5.100522813604346e-5
4,resale,4.428039752191132e-4
5,resale,4.725646865797753e-33
6,resale,3.0648862758011655e-5
7,resale,1.0635943655557494e-4
8,resale,9.649670939348931e-5
9,resale,1.1743612198565433e-16
10,resale,8.232666250112954e-5
1,setup,8.436224442070887e-20
2,setup,3.308271881488532e-120
3,setup,1.1442686160832014e-251
4,setup,8.630720883249914e-5
5,setup,6.533420876060052e-17
6,setup,2.123098123106749e-20
7,setup,5.4549444651190334e-5
8,setup,1.198279349836655e-5
9,setup,1.1437212660796432e-5
10,setup,1.9078837084750932e-254
1,sack,6.724842389703006e-23
2,sack,4.154798884932611e-57
3,sack,4.633183491564848e-224
4,sack,5.662117415552113e-33
5,sack,3.518271134732903e-5
6,sack,3.442902131650374e-46
7,sack,2.6381394761046914e-5
8,sack,2.718961100812473e-4
9,sack,1.232881124970715e-49
10,sack,8.001955616545721e-268
1,artist,1.5702689196415642e-10
2,artist,7.002509332312463e-271
3,artist,2.72888411756296e-29
4,artist,3.452285984209552e-4
5,artist,1.055481340419876e-4
6,artist,2.379199028765755e-45
7,artist,6.282760269647045e-16
8,artist,1.6530115268794282e-31
9,artist,4.722318455613349e-20
10,artist,9.64618576350826e-261
1,clay,1.2826061133577665e-19
2,clay,2.0066662945961768e-72
3,clay,1.6750425129293217e-36
4,clay,5.114300752169608e-5
5,clay,8.416812646069556e-270
6,clay,7.995819961048977e-5
7,clay,2.509121002875224e-7
8,clay,4.133431300487659e-59
9,clay,3.8391114040371357e-29
10,clay,4.1246024674326246e-5
1,pots,1.6270633243827933e-4
2,pots,1.543035136841072e-47
3,pots,7.056826877827792e-10
4,pots,6.043754938246312e-17
5,pots,2.1688536960435046e-4
6,pots,5.771606582664745e-5
7,pots,2.1274117562081397e-5
8,pots,1.1897739180140807e-4
9,pots,4.22341636652278e-4
10,pots,2.80018472317259e-4
1,cope,3.897569200835828e-21
2,cope,7.076927173130314e-40
3,cope,7.176997694947134e-5
4,cope,5.022768962593132e-5
5,cope,5.229284852703473e-5
6,cope,1.0082665959916332e-11
7,cope,4.124199983533716e-5
8,cope,1.7792684863973446e-4
9,cope,2.028970997677994e-37
10,cope,9.145392667910772e-41
1,njau,1.2833730149716855e-188
2,njau,1.4440827921389323e-48
3,njau,3.5453297572147537e-264
4,njau,1.3067423747391724e-43
5,njau,2.200879652660825e-48
6,njau,3.9121038779031973e-274
7,njau,3.888384811024947e-5
8,njau,1.1780067214136547e-5
9,njau,3.4156455058077057e-277
10,njau,3.9728734594815524e-269
1,businesswomen,9.556165410073309e-34
2,businesswomen,3.586538564265733e-70
3,businesswomen,2.768751992611403e-4
4,businesswomen,2.965001722999495e-34
5,businesswomen,6.127719315872997e-36
6,businesswomen,5.5521942631874215e-21
7,businesswomen,1.383087047210355e-5
8,businesswomen,1.0158528964409202e-5
9,businesswomen,4.5890878784028767e-17
10,businesswomen,9.034103749893499e-55
1,eastern,2.1157133521581485e-11
2,eastern,1.5400115299881112e-51
3,eastern,4.2793490638748703e-45
4,eastern,2.5902943292597426e-12
5,eastern,7.342426173836513e-39
6,eastern,9.09957089414067e-4
7,eastern,1.3640145522992733e-9
8,eastern,1.1839558118826465e-4
9,eastern,1.1442355676719521e-27
10,eastern,2.5598443259747085e-79
1,provinces,1.992587082608288e-24
2,provinces,5.063487141946916e-50
3,provinces,6.74840241684093e-5
4,provinces,3.117241453580788e-4
5,provinces,7.466271804913623e-29
6,provinces,5.712832534909537e-5
7,provinces,1.0563623820030825e-32
8,provinces,6.294358974964558e-209
9,provinces,3.1507659985215137e-4
10,provinces,3.522464529772439e-39
1,margaret's,7.870577500160838e-8
2,margaret's,2.96770647223337e-55
3,margaret's,5.3776381234632504e-8
4,margaret's,2.713963909725365e-16
5,margaret's,1.75348947164902e-229
6,margaret's,3.4392287294179797e-248
7,margaret's,1.4295098486327424e-5
8,margaret's,4.974616672615576e-5
9,margaret's,1.938088330732062e-218
10,margaret's,3.9990799498059616e-265
1,popularity,1.5656702099048833e-4
2,popularity,9.553940030741549e-58
3,popularity,2.75908660971139e-54
4,popularity,3.1398489796760654e-9
5,popularity,1.0996476503535182e-4
6,popularity,4.008447209293577e-20
7,popularity,1.6751597539652923e-5
8,popularity,5.469777299116888e-9
9,popularity,2.7971029556200864e-5
10,popularity,6.205546047560435e-157
1,waits,1.1008204213992374e-23
2,waits,8.752532643086494e-23
3,waits,3.460833364991182e-249
4,waits,1.927241025673086e-258
5,waits,7.225818346959985e-273
6,waits,7.317174036862011e-268
7,waits,1.5275202113153937e-5
8,waits,2.428805056248738e-5
9,waits,1.9996196880885895e-5
10,waits,9.707660466068743e-43
1,dye,3.33404394896123e-5
2,dye,5.6468463909778026e-285
3,dye,2.5267063536101652e-36
4,dye,4.243886127064302e-4
5,dye,2.0659118142046596e-11
6,dye,1.71005722391156e-42
7,dye,2.7958051176393035e-31
8,dye,3.4864287237221987e-13
9,dye,8.309410202673262e-32
10,dye,1.355362054548456e-230
1,expenditure,2.5730057762361178e-5
2,expenditure,2.306231289947211e-120
3,expenditure,2.0373855251954733e-258
4,expenditure,2.4503447793609218e-23
5,expenditure,9.939012208191727e-38
6,expenditure,1.1004188148917921e-273
7,expenditure,2.6950458446132606e-6
8,expenditure,6.931907717035705e-5
9,expenditure,1.8573735512326306e-268
10,expenditure,3.4346147888028555e-268
1,lies,1.5792965782593463e-4
2,lies,4.885830803087608e-57
3,lies,7.403312263462187e-43
4,lies,2.335356543414565e-31
5,lies,4.044786540338613e-65
6,lies,6.318107035657871e-5
7,lies,1.3756177508791849e-5
8,lies,1.09493755879411e-38
9,lies,6.090623874142618e-5
10,lies,1.7530911057022716e-217
1,ropes,8.914187167648018e-14
2,ropes,1.4000184618751505e-281
3,ropes,2.743934414084223e-11
4,ropes,9.675852661404169e-34
5,ropes,1.9758671712422035e-278
6,ropes,7.917541934747694e-125
7,ropes,2.9408381094809937e-250
8,ropes,1.9075344146678971e-4
9,ropes,4.600132170013185e-281
10,ropes,1.0560075865591548e-269
1,88,2.3720291725774628e-7
2,88,1.6786149604352082e-62
3,88,5.558649127461378e-254
4,88,4.4974386945367526e-17
5,88,1.097161442634224e-272
6,88,6.608285455523143e-36
7,88,2.875749720599782e-5
8,88,2.912696804419376e-5
9,88,1.0983135535734516e-16
10,88,2.4952169631819726e-264
1,cookies,7.665279274304669e-5
2,cookies,2.408699654483457e-56
3,cookies,4.730274497019136e-5
4,cookies,5.672429120460286e-17
5,cookies,3.662328966975429e-5
6,cookies,9.543836816139391e-5
7,cookies,4.230388632549362e-15
8,cookies,9.473599305972623e-14
9,cookies,4.047202021274047e-5
10,cookies,3.485888374441423e-46
1,popcorn,1.221750623490439e-13
2,popcorn,7.44009519718901e-54
3,popcorn,1.7329716553892697e-257
4,popcorn,2.3406565215358393e-78
5,popcorn,1.903615618776722e-128
6,popcorn,3.4398725392551e-44
7,popcorn,1.523355510370147e-220
8,popcorn,3.0118966915068203e-5
9,popcorn,2.7198982841870447e-5
10,popcorn,2.9723686336613294e-260
1,literacy,5.718017633197709e-5
2,literacy,4.677660436781126e-61
3,literacy,1.417094293408468e-273
4,literacy,1.6080665300043904e-15
5,literacy,3.164484301877031e-25
6,literacy,1.2678052229254932e-14
7,literacy,2.738324537667589e-5
8,literacy,1.0330739523179234e-7
9,literacy,1.3084108413535988e-22
10,literacy,7.084511636868197e-263
1,fought,3.590252396860176e-237
2,fought,3.664772905069384e-213
3,fought,3.808539696941476e-110
4,fought,1.0185343012847008e-16
5,fought,4.5200339850632114e-35
6,fought,1.065065657211583e-237
7,fought,2.751235501755164e-5
8,fought,5.021157350051109e-241
9,fought,5.439796568374089e-5
10,fought,1.7306849940752198e-245
1,neighbours,1.3142183936773737e-4
2,neighbours,4.297308657155927e-58
3,neighbours,2.7401105830667694e-124
4,neighbours,1.8151211327329346e-23
5,neighbours,1.0365370947099904e-271
6,neighbours,2.3887276139604668e-21
7,neighbours,7.919320046884321e-5
8,neighbours,3.9424770042812835e-6
9,neighbours,1.707697311799419e-5
10,neighbours,1.9743781338167056e-39
1,ngurueni,8.537954862714009e-55
2,ngurueni,4.168150393986246e-274
3,ngurueni,5.58021631098111e-60
4,ngurueni,6.932850821031269e-49
5,ngurueni,1.4083182279039365e-154
6,ngurueni,2.267518260535721e-269
7,ngurueni,1.6507413010550504e-4
8,ngurueni,2.0627030971780794e-32
9,ngurueni,1.8515568168495168e-275
10,ngurueni,2.1125791637092457e-274
1,waithira,1.3324285758639589e-18
2,waithira,1.403570433610746e-148
3,waithira,1.1726410833430882e-249
4,waithira,3.9170580042205363e-39
5,waithira,6.329079083139063e-280
6,waithira,2.70347432367876e-276
7,waithira,6.878088754393952e-5
8,waithira,1.482176485016597e-17
9,waithira,4.919964600658423e-263
10,waithira,9.591448458262549e-60
1,njambi,7.081598518984756e-16
2,njambi,1.2174210226102859e-64
3,njambi,1.2390622020102358e-30
4,njambi,8.844176259561021e-230
5,njambi,3.595024041470487e-266
6,njambi,7.120249257160885e-47
7,njambi,2.751235501758419e-5
8,njambi,3.0118966957703116e-5
9,njambi,4.2567531942600855e-241
10,njambi,2.147313694640557e-267
1,waweru,6.524619117661792e-12
2,waweru,4.274498856138351e-263
3,waweru,4.297141156744522e-64
4,waweru,1.9961743857227757e-255
5,waweru,9.464126088784607e-56
6,waweru,8.79373509525071e-272
7,waweru,3.593791157356489e-5
8,waweru,5.40887171037846e-5
9,waweru,1.3957075349436144e-207
10,waweru,1.3898542820648978e-267
1,striving,7.613247969531705e-11
2,striving,3.6697056643907816e-62
3,striving,2.0895326068137758e-4
4,striving,1.560066981781519e-4
5,striving,9.006933713892726e-50
6,striving,2.735421415873965e-8
7,striving,6.549269336355539e-5
8,striving,2.0699083393131614e-8
9,striving,2.1196341688420882e-5
10,striving,1.2763011645902084e-43
1,vibrant,3.575228477198756e-20
2,vibrant,2.160497977197571e-61
3,vibrant,2.605368366544982e-29
4,vibrant,6.507263413181353e-23
5,vibrant,2.7428174096971025e-52
6,vibrant,8.424142714210486e-5
7,vibrant,1.217523932315421e-5
8,vibrant,1.0155037087513434e-4
9,vibrant,1.967941257268232e-38
10,vibrant,4.190171677126459e-64
1,cobbler,1.716181312293194e-4
2,cobbler,4.535527868842828e-266
3,cobbler,4.589231166342067e-258
4,cobbler,2.951509127628358e-251
5,cobbler,2.6416187047838165e-262
6,cobbler,1.423355880839553e-258
7,cobbler,1.375617483961238e-5
8,cobbler,1.9480438844921957e-12
9,cobbler,6.23334293335059e-263
10,cobbler,5.008849553153904e-252
1,cream,1.5034283282523035e-22
2,cream,1.8718291450368488e-62
3,cream,2.887098542197543e-4
4,cream,7.120593839442456e-17
5,cream,0.0016922797780941357
6,cream,5.349897604275111e-4
7,cream,1.5006861603556668e-29
8,cream,4.7206093356380085e-49
9,cream,3.6061294366032464e-5
10,cream,1.27047818592483e-4
1,fatten,4.56174419340615e-7
2,fatten,1.2111728816775908e-34
3,fatten,8.386461163825049e-6
4,fatten,5.03349958697363e-267
5,fatten,3.8159002273658797e-274
6,fatten,2.1798443585680793e-270
7,fatten,4.814579259854742e-5
8,fatten,1.3090289689061255e-31
9,fatten,2.5565112508479298e-273
10,fatten,2.0511874055966868e-266
1,bettering,4.132497079693269e-5
2,bettering,2.8901052076000006e-45
3,bettering,5.178606956728513e-38
4,bettering,6.819169196024733e-4
5,bettering,2.53378419433704e-7
6,bettering,1.555775568109124e-5
7,bettering,5.125269429512028e-11
8,bettering,3.4633620277013617e-196
9,bettering,1.2386576167779775e-10
10,bettering,8.95976061367153e-62
1,mworia,2.1753535627804205e-270
2,mworia,1.830474842738464e-279
3,mworia,1.613908444177735e-275
4,mworia,2.8322983624486217e-266
5,mworia,1.9933526619151632e-275
6,mworia,2.6493734697857262e-5
7,mworia,9.65647198131848e-16
8,mworia,2.7528828346299405e-5
9,mworia,1.9617347189353832e-278
10,mworia,4.27010951485587e-268
1,stabilize,3.377265018377182e-5
2,stabilize,2.9764404304745207e-54
3,stabilize,2.3149447876260887e-5
4,stabilize,2.4067311798728768e-5
5,stabilize,5.8288524606185155e-5
6,stabilize,5.90039267090997e-5
7,stabilize,3.437555066097137e-24
8,stabilize,4.4423648914172e-5
9,stabilize,7.323716901282322e-5
10,stabilize,8.249204934865279e-5
1,national,1.5309996725724128e-4
2,national,6.024427877141138e-4
3,national,3.582778795750916e-5
4,national,1.7873495857266473e-6
5,national,2.0993821685943485e-51
6,national,5.218501222232581e-5
7,national,3.7877082377982396e-19
8,national,4.476583392876138e-5
9,national,2.92086962261684e-5
10,national,7.837791503473214e-57
1,painting,1.0820922875408575e-4
2,painting,7.104578823700962e-57
3,painting,3.174635512124271e-28
4,painting,3.6674204358325325e-4
5,painting,7.618898799364802e-12
6,painting,1.149226509237857e-60
7,painting,1.4627715146385931e-5
8,painting,3.335645143239946e-8
9,painting,1.9925505552270011e-4
10,painting,1.3549324201600839e-161
1,paintings,5.037445727253615e-13
2,paintings,1.141843938485343e-258
3,paintings,7.748858318540753e-15
4,paintings,4.3076034464814886e-4
5,paintings,7.998877276415306e-211
6,paintings,4.848324931713781e-9
7,paintings,1.4880490629204766e-26
8,paintings,1.5367729352888263e-175
9,paintings,2.413241075097154e-7
10,paintings,3.5773127549805057e-221
1,screen,6.580157458132067e-9
2,screen,1.4917627148057447e-41
3,screen,5.803605095625207e-271
4,screen,1.5865127054104964e-49
5,screen,1.5623858254441982e-42
6,screen,6.209702295106765e-257
7,screen,2.7509190393425283e-5
8,screen,2.7669663941463438e-25
9,screen,4.079847426280564e-5
10,screen,4.5575725420115534e-262
1,soda,5.283196224275489e-19
2,soda,3.7289731241872815e-57
3,soda,6.54776807018549e-31
4,soda,4.126518766036049e-24
5,soda,3.072856906954426e-4
6,soda,1.2093144435064829e-4
7,soda,3.244301218210248e-6
8,soda,6.601983232189253e-41
9,soda,1.979273580207733e-4
10,soda,1.4778273428135137e-12
1,consisting,1.7377334762309107e-35
2,consisting,1.0929972678310533e-50
3,consisting,1.5690380241711503e-11
4,consisting,1.5528733585052503e-8
5,consisting,3.144290008381512e-38
6,consisting,1.890931405166084e-4
7,consisting,1.4045191438953122e-5
8,consisting,1.3491294048942134e-29
9,consisting,3.1707315018062823e-44
10,consisting,8.728346626679066e-51
1,baraka,4.0765215725174445e-72
2,baraka,1.6105092569414987e-251
3,baraka,5.964301535396832e-286
4,baraka,6.278526215402576e-278
5,baraka,2.0144987853658727e-286
6,baraka,5.694900148021231e-283
7,baraka,9.629324256154466e-5
8,baraka,6.512695208626581e-42
9,baraka,2.951100629502655e-198
10,baraka,6.291093773064461e-278
1,relationship,3.500476821847086e-5
2,relationship,2.5444500483412174e-53
3,relationship,3.057787012769824e-5
4,relationship,1.1693482479212093e-4
5,relationship,3.563868773011002e-4
6,relationship,3.635630954072666e-5
7,relationship,1.4119604606456019e-13
8,relationship,3.7622935044435136e-5
