topic,term,beta
7,handles,5.0988869229579265e-5
8,handles,4.513981452352065e-8
9,handles,2.3665061420383603e-40
10,handles,3.887827463923133e-9
11,handles,1.2708668944298982e-23
12,handles,4e-323
1,holding,7.406052127278204e-5
2,holding,6.714078967697031e-5
3,holding,1.866542127999433e-4
4,holding,3.720075976020836e-44
5,holding,8.61247554664031e-5
6,holding,2.4908351461084372e-30
7,holding,2.7558251871756105e-74
8,holding,3.6017359101733897e-37
9,holding,3.1478697828017495e-38
10,holding,6.601460863333284e-5
11,holding,2.7150003914974825e-22
12,holding,5.148214143320756e-71
1,households,3.147182927046112e-5
2,households,4.910388888717488e-5
3,households,6.868381708502303e-5
4,households,2.5783902693593124e-269
5,households,9.375196443940952e-5
6,households,6.399666888117573e-29
7,households,4.914458092702855e-5
8,households,8.903532076212827e-5
9,households,1.9529994475609882e-5
10,households,1.5273584251385974e-10
11,households,1.4163621194328583e-5
12,households,9.813835315674863e-52
1,involved,8.575907249198249e-4
2,involved,7.67557637458382e-5
3,involved,4.796042866687596e-5
4,involved,2.3483289120210665e-52
5,involved,3.169766067321023e-4
6,involved,2.6898020937797507e-4
7,involved,1.1096904902588055e-4
8,involved,2.4052903201621524e-4
9,involved,1.096016350345701e-5
10,involved,5.830085801846612e-4
11,involved,3.7453448879007074e-4
12,involved,7.888333663632787e-4
1,jecinta,9.838109637587327e-18
2,jecinta,1.0290489340799908e-76
3,jecinta,1.6831179489477238e-4
4,jecinta,4.2389938874610546e-60
5,jecinta,4.53675058083448e-209
6,jecinta,3.870092997294403e-61
7,jecinta,6.4957143864779024e-77
8,jecinta,1.794582216164128e-76
9,jecinta,1.0306960603889986e-76
10,jecinta,1.0261178026584465e-4
11,jecinta,2.348325e-316
12,jecinta,1.0727015456599081e-87
1,list,2.4035418259329036e-5
2,list,1.6193595536592007e-76
3,list,4.371145870452138e-5
4,list,3.436366994221348e-57
5,list,2.257804915780989e-206
6,list,7.728300031244918e-32
7,list,4.210957978912148e-5
8,list,3.1399344047201703e-4
9,list,1.2315881818293496e-44
10,list,5.0863593305129776e-27
11,list,1.0851698290603783e-30
12,list,7.437215865546546e-45
1,medical,9.004548403882655e-5
2,medical,1.3683027856889064e-4
3,medical,0.002032088791679399
4,medical,8.979225839233348e-58
5,medical,3.278280058344175e-7
6,medical,6.0277541867401656e-5
7,medical,1.1559373216763548e-4
8,medical,2.8421513783654815e-4
9,medical,3.8786578577376655e-6
10,medical,3.118423941691339e-4
11,medical,6.096881921084141e-5
12,medical,3.2744732882654754e-5
1,practice,3.2727926512065316e-7
2,practice,1.6489927238559076e-19
3,practice,0.002480323233305013
4,practice,7.094580164255238e-45
5,practice,3.956819719387151e-32
6,practice,4.167184668602845e-27
7,practice,1.3902118852183413e-4
8,practice,2.9304591936009604e-5
9,practice,3.9108285259826366e-9
10,practice,3.42090900560694e-34
11,practice,6.97064553672118e-14
12,practice,2.914925598065017e-60
1,residents,0.0015877091065924587
2,residents,7.582664484526349e-36
3,residents,4.35245566038127e-4
4,residents,3.7786819392419955e-45
5,residents,4.8333123060617986e-4
6,residents,1.975205625617251e-4
7,residents,1.943458966372929e-4
8,residents,2.054378803807682e-19
9,residents,4.2814412426962414e-5
10,residents,8.228504682724683e-8
11,residents,6.986181721845787e-4
12,residents,2.971834277669244e-50
1,rift,1.0289631223327615e-43
2,rift,1.291649102086212e-147
3,rift,0.001601954543320497
4,rift,2.8130064242204354e-76
5,rift,1.7886068736486633e-30
6,rift,1.6881911970232318e-76
7,rift,1.1740463331984886e-61
8,rift,5.271951464668577e-72
9,rift,3.773556570703208e-77
10,rift,4.0433799374206713e-29
11,rift,4.32653474444397e-30
12,rift,1.5040924033134874e-81
1,settlement,2.818585694028604e-37
2,settlement,2.3160073196971997e-38
3,settlement,0.001678428782186359
4,settlement,7.141307084656776e-63
5,settlement,2.071625342938576e-22
6,settlement,3.071671622944213e-4
7,settlement,5.989177386001703e-5
8,settlement,1.5296579896933845e-5
9,settlement,1.1899807123465018e-34
10,settlement,8.261219092455306e-10
11,settlement,4.116222741426392e-4
12,settlement,5.4621240566970344e-89
1,sizes,1.576031387287709e-85
2,sizes,1.7913254268718736e-24
3,sizes,5.651727264718882e-5
4,sizes,1.6260912854768103e-300
5,sizes,8.789975816694388e-26
6,sizes,1.3810108359469699e-12
7,sizes,2.1185586125777814e-5
8,sizes,1.4050870767624549e-14
9,sizes,7.771207345529597e-5
10,sizes,4.283422219836006e-5
11,sizes,1.1708626530536882e-5
12,sizes,1.9472978788978511e-56
1,sourcing,1.1303843181946239e-14
2,sourcing,2.669161514412768e-251
3,sourcing,4.7116309882807004e-5
4,sourcing,4.806908400779008e-60
5,sourcing,2.0545299399315177e-4
6,sourcing,7.813614664670152e-46
7,sourcing,1.3969823470795307e-60
8,sourcing,2.322679976929295e-60
9,sourcing,1.761947590938822e-60
10,sourcing,3.749014650563131e-13
11,sourcing,6.442207183427169e-26
12,sourcing,1.3879987752028413e-68
1,traders,6.449895681329029e-5
2,traders,3.186416269790873e-306
3,traders,2.721011616213349e-4
4,traders,3.720075976020836e-44
5,traders,4.482972060266038e-4
6,traders,1.7391603942536375e-81
7,traders,5.704796285151037e-69
8,traders,1.7051336293916977e-57
9,traders,3.305470888887993e-59
10,traders,1.228622463943033e-4
11,traders,6.199360533056478e-17
12,traders,2.0333627300477936e-61
1,valley,3.1887606511485562e-12
2,valley,5.787718750392539e-146
3,valley,0.0016961871550507635
4,valley,4.714079513286889e-60
5,valley,2.6378442322627296e-30
6,valley,3.648888666955644e-60
7,valley,2.0772875462821266e-61
8,valley,5.907149872094821e-70
9,valley,1.2831609036993173e-76
10,valley,4.8958843594091874e-29
11,valley,2.197470003375421e-30
12,valley,1.3242102176676936e-82
1,waiting,7.430102806002045e-5
2,waiting,3.0108860523935475e-5
3,waiting,9.409145553138124e-5
4,waiting,1.8186762932986776e-119
5,waiting,4.301161574968279e-15
6,waiting,1.971841957504922e-12
7,waiting,4.801318904184111e-5
8,waiting,7.599014818049775e-6
9,waiting,3.9057038724317064e-16
10,waiting,2.128478983869439e-4
11,waiting,2.8168724120495095e-4
12,waiting,9.308515130329536e-49
1,brave,4.0770613463661717e-5
2,brave,3.720075976020836e-44
3,brave,6.7711565828534415e-298
4,brave,3.3239137789687993e-264
5,brave,6.622497267285e-312
6,brave,4.5503732137084474e-40
7,brave,1.9138181835714593e-22
8,brave,4.240756463428947e-5
9,brave,6.719928493080226e-5
10,brave,2.5945619035068217e-131
11,brave,6.770356214280052e-16
12,brave,2.2849135266017924e-62
1,cement,3.527066546168992e-24
2,cement,6.21114631053295e-4
3,cement,2.5412663692976624e-16
4,cement,7.78617684056957e-4
5,cement,6.933713460466869e-19
6,cement,7.623234286823772e-4
7,cement,0.005756578749891796
8,cement,3.4713195094849696e-10
9,cement,1.549953579752421e-36
10,cement,1.08934830934977e-24
11,cement,6.40159159100286e-22
12,cement,4.107442711967656e-5
1,closing,5.902259341405821e-12
2,closing,7.05767817807986e-5
3,closing,4.249398698429276e-41
4,closing,3.720075976020836e-44
5,closing,1.3605768152151546e-295
6,closing,1.9473822154482662e-28
7,closing,2.552454944379005e-7
8,closing,2.294530439252836e-5
9,closing,1.8897005587869267e-5
10,closing,7.884109972335319e-64
11,closing,8.311287642526441e-5
12,closing,3.720075976020836e-44
1,concrete,6.334157642560166e-5
2,concrete,4.675933248557209e-6
3,concrete,8.0012359550984e-27
4,concrete,4.7871533626004966e-5
5,concrete,1.408577680848761e-20
6,concrete,8.885864006121177e-4
7,concrete,8.565404291876156e-4
8,concrete,1.5912125914812093e-13
9,concrete,1.9230888173888367e-12
10,concrete,4.9294415465254254e-30
11,concrete,6.279827510542198e-31
12,concrete,1.6392394597267735e-5
1,congregation,1.811742146704934e-4
2,congregation,4.048088718153878e-76
3,congregation,7.045521636631417e-13
4,congregation,8.176523570901157e-60
5,congregation,6.13668761993418e-5
6,congregation,1.8847699590109699e-140
7,congregation,9.252174510874099e-58
8,congregation,1.1632955330978805e-30
9,congregation,2.9970627286535293e-60
10,congregation,5.631502606323413e-71
11,congregation,7.694302245747471e-10
12,congregation,5.1568887738664056e-73
1,doors,6.089922915413753e-16
2,doors,5.081813416079316e-4
3,doors,3.2037470240705403e-29
4,doors,3.137023262401153e-71
5,doors,1.5221462441474076e-18
6,doors,1.6128889717717304e-4
7,doors,1.573910174080761e-4
8,doors,1.8154769102805812e-12
9,doors,4.6728790592397176e-39
10,doors,8.710283758238715e-11
11,doors,2.5999421591517375e-4
12,doors,1.101509620440325e-58
1,enhanced,1.0401981649985314e-7
2,enhanced,8.639476484879166e-281
3,enhanced,1.9153021281289344e-7
4,enhanced,3.720075976020836e-44
5,enhanced,2.0790664054703862e-8
6,enhanced,9.645273568013076e-85
7,enhanced,1.923105699994708e-34
8,enhanced,6.890874332482347e-5
9,enhanced,9.73901642306249e-177
10,enhanced,3.0016058616518455e-18
11,enhanced,1.2956892553816476e-4
12,enhanced,4.2643537308066795e-60
1,finally,2.966320088319039e-19
2,finally,1.2226332432467877e-4
3,finally,2.8710406941600585e-7
4,finally,1.172593206831374e-92
5,finally,2.4669100506461225e-4
6,finally,3.0570033096309925e-7
7,finally,9.353529062804484e-5
8,finally,0.0010439924913787084
9,finally,2.8325620710776245e-43
10,finally,6.0079656766743466e-5
11,finally,2.2401212761185738e-4
12,finally,2.7765980014759595e-72
1,foundation,1.7036050160720825e-13
2,foundation,3.674083841345396e-5
3,foundation,2.722762617637645e-4
4,foundation,1.0759892110359696e-49
5,foundation,3.414575793584179e-4
6,foundation,3.0567198652326955e-17
7,foundation,3.2518521761706935e-4
8,foundation,1.7006736149958344e-15
9,foundation,9.327800329811488e-11
10,foundation,9.187764120508781e-4
11,foundation,3.771656272388845e-15
12,foundation,3.7548799296079344e-52
1,happen,4.7934950038634966e-5
2,happen,1.2572250299625596e-4
3,happen,2.1207916636614264e-35
4,happen,1.5127638332128923e-177
5,happen,7.60677159071302e-37
6,happen,1.0700522106358238e-4
7,happen,3.26373414999473e-8
8,happen,0.00016364157946035376
9,happen,1.6805965293299513e-4
10,happen,2.548837975885863e-5
11,happen,4.425660845565682e-5
12,happen,1.7400541754639384e-58
1,influence,1.7735081248777322e-4
2,influence,2.5681738799102535e-60
3,influence,7.9509327e-317
4,influence,1.0032697384980105e-215
5,influence,1.372288839391051e-4
6,influence,5.4307805248745e-60
7,influence,7.786647781052785e-72
8,influence,5.1005822806453436e-42
9,influence,1.7424353979266415e-5
10,influence,1.314047290255954e-56
11,influence,1.8652489527787433e-45
12,influence,1.3395146388150871e-88
1,inspiring,1.2170305695869104e-10
2,inspiring,1.1287584605170748e-5
3,inspiring,9.951619738346565e-5
4,inspiring,4.890842604581928e-274
5,inspiring,4.007715605068525e-10
6,inspiring,2.915991661432145e-17
7,inspiring,8.22815744841916e-10
8,inspiring,4.3464401409687285e-5
9,inspiring,1.528811947720631e-29
10,inspiring,1.3150129545200981e-32
11,inspiring,7.240110224719068e-5
12,inspiring,3.6570107848447713e-75
1,jobless,2.0339587328719008e-14
2,jobless,2.66903681010172e-64
3,jobless,3.910993281642948e-8
4,jobless,8.837986559968534e-263
5,jobless,4.75548391501964e-240
6,jobless,1.3703013946327503e-24
7,jobless,4.3166599213715755e-5
8,jobless,1.047819722250718e-51
9,jobless,1.3609415066692193e-4
10,jobless,1.746938096254576e-4
11,jobless,3.944586555832021e-5
12,jobless,1.1055202575799781e-51
1,kware,4.25965659555675e-4
2,kware,9.130883465429165e-94
3,kware,4.897246795807372e-24
4,kware,4.557723905377002e-60
5,kware,3.0070616873231477e-15
6,kware,6.956123958138968e-79
7,kware,7.445366051814914e-52
8,kware,1.5439380978569827e-71
9,kware,1.2109428648604912e-76
10,kware,7.662040381009572e-40
11,kware,5.415032850689577e-29
12,kware,3.3194583132262527e-72
1,lay,1.103352010662011e-4
2,lay,3.959072168106028e-60
3,lay,6.953655136299047e-27
4,lay,1.21913266e-314
5,lay,2.1431723567694722e-5
6,lay,7.9042062746531e-5
7,lay,1.2975542134525553e-7
8,lay,1.560688794852885e-74
9,lay,1.7424353979266415e-5
10,lay,1.9195884640447592e-141
11,lay,5.345653307180606e-39
12,lay,6.885968066594492e-55
1,leader,6.875750088952492e-4
2,leader,4.149393533566052e-43
3,leader,1.8874247333120522e-10
4,leader,2.9676561618870543e-26
5,leader,7.152745564887053e-16
6,leader,1.955275886268625e-4
7,leader,8.719773240404723e-57
8,leader,0.0024528837988471545
9,leader,6.63951123776875e-4
10,leader,6.727076525987685e-32
11,leader,2.4877114264983436e-16
12,leader,4.9761879449806396e-5
1,passionate,2.808929353736518e-5
2,passionate,3.720075976020836e-44
3,passionate,5.05149342590078e-40
4,passionate,1.83e-322
5,passionate,3.523966925981619e-68
6,passionate,7.241166815209521e-119
7,passionate,2.6283640321083475e-41
8,passionate,9.87902556753482e-5
9,passionate,5.930908595037978e-5
10,passionate,5.2270443197002006e-5
11,passionate,2.0502836360743128e-5
12,passionate,1.3521986852669547e-84
1,quarry,3.030948935386314e-4
2,quarry,6.741986006148812e-62
3,quarry,9.205263049418844e-179
4,quarry,5.606628629395654e-60
5,quarry,3.48344876423837e-145
6,quarry,2.6337164637318004e-29
7,quarry,2.397815400331839e-56
8,quarry,2.7091017697466146e-60
9,quarry,1.1559297370117152e-58
10,quarry,6.137221703056859e-39
11,quarry,4.159672650580725e-5
12,quarry,1.922265471609467e-60
1,sites,6.159321525337623e-5
2,sites,1.5775716302049114e-4
3,sites,1.899694203941273e-4
4,sites,1.2930682005629346e-272
5,sites,2.84578470924803e-4
6,sites,1.1551133752614904e-9
7,sites,7.867518330675412e-5
8,sites,1.4045280365032512e-13
9,sites,1.0111490886967365e-4
10,sites,1.4410515666670045e-4
11,sites,1.754628461243535e-9
12,sites,1.3967555503704994e-59
1,slum,2.3704593323254872e-5
2,slum,7.30278299794524e-58
3,slum,3.0888351062512257e-4
4,slum,3.720075976020836e-44
5,slum,1.5010851139281995e-15
6,slum,1.3067314770782284e-12
7,slum,3.3071052709571814e-48
8,slum,7.790413110287579e-16
9,slum,4.513525224843672e-39
10,slum,0.0014317465677462062
11,slum,2.677100277729136e-4
12,slum,1.2201667431178702e-65
1,windows,1.5475899056358119e-19
2,windows,1.1366610723344548e-4
3,windows,8.111611451192048e-27
4,windows,6.881609092038944e-59
5,windows,1.5193178236339027e-38
6,windows,1.1483630369770754e-4
7,windows,1.8597507599901197e-4
8,windows,2.3983118533693917e-11
9,windows,1.232593567323732e-35
10,windows,5.01009613129222e-75
11,windows,8.404139148914736e-5
12,windows,1.1510144428761538e-61
1,16,5.996638634274994e-7
2,16,1.0525577938992336e-4
3,16,3.432900094050426e-6
4,16,3.748826709628906e-4
5,16,8.004865040362865e-5
6,16,0.001422309142287617
7,16,2.74800870019186e-4
8,16,0.0011214917041191806
9,16,5.7832584617052734e-8
10,16,3.3803132683098754e-4
11,16,1.5017209320347286e-4
12,16,1.5359092027061755e-4
1,21,8.859476272461426e-5
2,21,8.975199690951751e-14
3,21,4.005903823120773e-5
4,21,3.859035563830364e-4
5,21,2.8234874986810676e-4
6,21,6.069017449572439e-4
7,21,2.977816772501994e-4
8,21,3.7916539479829485e-4
9,21,6.296049343066156e-5
10,21,1.7873474057609687e-4
11,21,1.3349101920628672e-4
12,21,1.716538672104426e-47
1,225,2.5483029036847666e-4
2,225,1.2346932199159689e-61
3,225,1.7059624452751302e-14
4,225,3.720075976020836e-44
5,225,0.00048720441243347673
6,225,1.8677174721721234e-21
7,225,5.623959898797861e-34
8,225,8.527451558038325e-40
9,225,4.6142457854275245e-5
10,225,4.034626748514325e-5
11,225,1.218293440847961e-4
12,225,1.694792133056889e-64
1,41,1.5551065453913674e-4
2,41,4.866266727106134e-4
3,41,2.822116596103462e-4
4,41,4.535156472270653e-4
5,41,1.8934762201931726e-8
6,41,4.169318757855586e-4
7,41,5.004336547803557e-4
8,41,1.236838805296917e-8
9,41,3.6753733067670317e-14
10,41,2.8019178001657856e-4
11,41,2.4584998737340875e-4
12,41,4.7190652488969026e-57
1,accumulates,1.4198855318574464e-4
2,accumulates,3.4435145859781925e-71
3,accumulates,2.5693488876446545e-112
4,accumulates,4.46495222098073e-60
5,accumulates,4.620077511274527e-31
6,accumulates,5.5263424341332086e-45
7,accumulates,6.018943711977221e-62
8,accumulates,2.9508203969952876e-44
9,accumulates,2.5890606169943396e-72
10,accumulates,2.3427999843143157e-27
11,accumulates,7.469788366570272e-27
12,accumulates,8.661413936276578e-308
1,beneficiary,1.6448738210378926e-5
2,beneficiary,1.2216620407866817e-41
3,beneficiary,4.734180673203271e-9
4,beneficiary,7.649424489123038e-60
5,beneficiary,2.5077529381086524e-6
6,beneficiary,9.98335405581829e-48
7,beneficiary,3.720075976020836e-44
8,beneficiary,3.720075976020836e-44
9,beneficiary,6.128344620271548e-82
10,beneficiary,3.510685426308092e-5
11,beneficiary,8.962234942390399e-5
12,beneficiary,2.622649999686713e-60
1,days,1.2839263673700447e-4
2,days,3.2906404081194595e-4
3,days,1.664624894467189e-13
4,days,1.1258454358119763e-31
5,days,0.002732117845728305
6,days,4.144221808484751e-4
7,days,9.27152648898705e-4
8,days,2.6980360220438536e-4
9,days,5.190823660392627e-4
10,days,1.1807741357703276e-4
11,days,2.13372473614587e-4
12,days,0.0013046131588679718
1,grains,3.9234162805298754e-5
2,grains,6.657971234556257e-37
3,grains,1.2848906513309114e-4
4,grains,2.9232411493550965e-264
5,grains,6.886258668706642e-4
6,grains,8.288728911346743e-5
7,grains,6.982182798472735e-5
8,grains,7.823510767775397e-8
9,grains,8.098161515191952e-259
10,grains,1.1425238615363007e-12
11,grains,1.6531445054329027e-4
12,grains,5.643621789170424e-47
1,greens,3.646371328555569e-5
2,greens,5.792572758022587e-11
3,greens,8.801280028830893e-8
4,greens,3.720075976020836e-44
5,greens,2.953148685720622e-13
6,greens,1.1038601640844193e-4
7,greens,1.3789312085461796e-5
8,greens,1.3388251292762039e-38
9,greens,1.859569578287352e-23
10,greens,3.6780580357738555e-5
11,greens,1.5345062663525517e-12
12,greens,5.799620637743181e-302
1,hatching,2.0727309444645984e-31
2,hatching,4.0825616425631035e-73
3,hatching,3.5969e-319
4,hatching,3.0217608978176715e-76
5,hatching,3.766638233194104e-4
6,hatching,1.813472626049177e-76
7,hatching,1.3784487096913668e-93
8,hatching,7.057859062377662e-77
9,hatching,2.745821771592996e-93
10,hatching,4.7860143541530594e-77
11,hatching,6.236785538025404e-77
12,hatching,2.2550380718089865e-93
1,hens,1.0529549466209664e-13
2,hens,1.5802806399425204e-91
3,hens,1.257824320631142e-302
4,hens,1.712062535402962e-96
5,hens,7.875698121919853e-4
6,hens,1.1509184801188046e-20
7,hens,4.267646810774039e-46
8,hens,8.106564752402201e-148
9,hens,1.0842265285368906e-201
10,hens,3.6529713169878575e-29
11,hens,8.62364689094655e-275
12,hens,3.720075976020836e-44
1,power,1.6691499146331284e-4
2,power,6.123149161969837e-5
3,power,3.809591037571874e-7
4,power,1.7538063811463204e-66
5,power,5.374046265739573e-4
6,power,3.029479309764005e-4
7,power,1.0518243357570936e-12
8,power,2.647146529764043e-4
9,power,2.7165994919423303e-4
10,power,8.587675360377114e-20
11,power,3.4667745047097106e-4
12,power,1.46277921616105e-74
1,realize,8.520198004353915e-5
